"","ppt_week","elevation_m","Predicted"
"750",27.041,3147.85714285714,1.58682180471622
"751",0,3159.34693877551,1.64999474257869
"752",0.551857142857143,3159.34693877551,1.39866261627098
"753",1.10371428571429,3159.34693877551,1.34101760566726
"754",1.65557142857143,3159.34693877551,1.22015777470862
"755",2.20742857142857,3159.34693877551,1.49669504131313
"756",2.75928571428571,3159.34693877551,1.48713846837048
"757",3.31114285714286,3159.34693877551,1.48713846837048
"758",3.863,3159.34693877551,1.45702454624587
"759",4.41485714285714,3159.34693877551,1.4984887651164
"760",4.96671428571429,3159.34693877551,1.41804415284421
"761",5.51857142857143,3159.34693877551,1.38803655061008
"762",6.07042857142857,3159.34693877551,1.27457215525394
"763",6.62228571428571,3159.34693877551,1.21803598397862
"764",7.17414285714286,3159.34693877551,1.21803598397862
"765",7.726,3159.34693877551,1.23857637960358
"766",8.27785714285714,3159.34693877551,1.23857637960358
"767",8.82971428571429,3159.34693877551,1.1844119105358
"768",9.38157142857143,3159.34693877551,1.1171073910618
"769",9.93342857142857,3159.34693877551,1.1171073910618
"770",10.4852857142857,3159.34693877551,1.13283485415917
"771",11.0371428571429,3159.34693877551,1.13283485415917
"772",11.589,3159.34693877551,1.13283485415917
"773",12.1408571428571,3159.34693877551,1.13283485415917
"774",12.6927142857143,3159.34693877551,1.13283485415917
"775",13.2445714285714,3159.34693877551,1.13283485415917
"776",13.7964285714286,3159.34693877551,1.13283485415917
"777",14.3482857142857,3159.34693877551,1.25261764681166
"778",14.9001428571429,3159.34693877551,1.32118638196715
"779",15.452,3159.34693877551,1.32118638196715
"780",16.0038571428571,3159.34693877551,1.32118638196715
"781",16.5557142857143,3159.34693877551,1.38635946085689
"782",17.1075714285714,3159.34693877551,1.38635946085689
"783",17.6594285714286,3159.34693877551,1.46192786718591
"784",18.2112857142857,3159.34693877551,1.50652966757029
"785",18.7631428571429,3159.34693877551,1.58682180471622
"786",19.315,3159.34693877551,1.58682180471622
"787",19.8668571428571,3159.34693877551,1.58682180471622
"788",20.4187142857143,3159.34693877551,1.58682180471622
"789",20.9705714285714,3159.34693877551,1.58682180471622
"790",21.5224285714286,3159.34693877551,1.58682180471622
"791",22.0742857142857,3159.34693877551,1.58682180471622
"792",22.6261428571429,3159.34693877551,1.58682180471622
"793",23.178,3159.34693877551,1.58682180471622
"794",23.7298571428571,3159.34693877551,1.58682180471622
"795",24.2817142857143,3159.34693877551,1.58682180471622
"796",24.8335714285714,3159.34693877551,1.58682180471622
"797",25.3854285714286,3159.34693877551,1.58682180471622
"798",25.9372857142857,3159.34693877551,1.58682180471622
"799",26.4891428571429,3159.34693877551,1.58682180471622
"800",27.041,3159.34693877551,1.58682180471622
"801",0,3170.83673469388,1.64999474257869
"802",0.551857142857143,3170.83673469388,1.39866261627098
"803",1.10371428571429,3170.83673469388,1.34101760566726
"804",1.65557142857143,3170.83673469388,1.22015777470862
"805",2.20742857142857,3170.83673469388,1.49669504131313
"806",2.75928571428571,3170.83673469388,1.48713846837048
"807",3.31114285714286,3170.83673469388,1.48713846837048
"808",3.863,3170.83673469388,1.45702454624587
"809",4.41485714285714,3170.83673469388,1.4984887651164
"810",4.96671428571429,3170.83673469388,1.41804415284421
"811",5.51857142857143,3170.83673469388,1.38803655061008
"812",6.07042857142857,3170.83673469388,1.27457215525394
"813",6.62228571428571,3170.83673469388,1.21803598397862
"814",7.17414285714286,3170.83673469388,1.21803598397862
"815",7.726,3170.83673469388,1.23857637960358
"816",8.27785714285714,3170.83673469388,1.23857637960358
"817",8.82971428571429,3170.83673469388,1.1844119105358
"818",9.38157142857143,3170.83673469388,1.1171073910618
"819",9.93342857142857,3170.83673469388,1.1171073910618
"820",10.4852857142857,3170.83673469388,1.13283485415917
"821",11.0371428571429,3170.83673469388,1.13283485415917
"822",11.589,3170.83673469388,1.13283485415917
"823",12.1408571428571,3170.83673469388,1.13283485415917
"824",12.6927142857143,3170.83673469388,1.13283485415917
"825",13.2445714285714,3170.83673469388,1.13283485415917
"826",13.7964285714286,3170.83673469388,1.13283485415917
"827",14.3482857142857,3170.83673469388,1.25261764681166
"828",14.9001428571429,3170.83673469388,1.32118638196715
"829",15.452,3170.83673469388,1.32118638196715
"830",16.0038571428571,3170.83673469388,1.32118638196715
"831",16.5557142857143,3170.83673469388,1.38635946085689
"832",17.1075714285714,3170.83673469388,1.38635946085689
"833",17.6594285714286,3170.83673469388,1.46192786718591
"834",18.2112857142857,3170.83673469388,1.50652966757029
"835",18.7631428571429,3170.83673469388,1.58682180471622
"836",19.315,3170.83673469388,1.58682180471622
"837",19.8668571428571,3170.83673469388,1.58682180471622
"838",20.4187142857143,3170.83673469388,1.58682180471622
"839",20.9705714285714,3170.83673469388,1.58682180471622
"840",21.5224285714286,3170.83673469388,1.58682180471622
"841",22.0742857142857,3170.83673469388,1.58682180471622
"842",22.6261428571429,3170.83673469388,1.58682180471622
"843",23.178,3170.83673469388,1.58682180471622
"844",23.7298571428571,3170.83673469388,1.58682180471622
"845",24.2817142857143,3170.83673469388,1.58682180471622
"846",24.8335714285714,3170.83673469388,1.58682180471622
"847",25.3854285714286,3170.83673469388,1.58682180471622
"848",25.9372857142857,3170.83673469388,1.58682180471622
"849",26.4891428571429,3170.83673469388,1.58682180471622
"850",27.041,3170.83673469388,1.58682180471622
"851",0,3182.32653061224,1.64999474257869
"852",0.551857142857143,3182.32653061224,1.39866261627098
"853",1.10371428571429,3182.32653061224,1.34101760566726
"854",1.65557142857143,3182.32653061224,1.22015777470862
"855",2.20742857142857,3182.32653061224,1.49669504131313
"856",2.75928571428571,3182.32653061224,1.48713846837048
"857",3.31114285714286,3182.32653061224,1.48713846837048
"858",3.863,3182.32653061224,1.45702454624587
"859",4.41485714285714,3182.32653061224,1.4984887651164
"860",4.96671428571429,3182.32653061224,1.41804415284421
"861",5.51857142857143,3182.32653061224,1.38803655061008
"862",6.07042857142857,3182.32653061224,1.27457215525394
"863",6.62228571428571,3182.32653061224,1.21803598397862
"864",7.17414285714286,3182.32653061224,1.21803598397862
"865",7.726,3182.32653061224,1.23857637960358
"866",8.27785714285714,3182.32653061224,1.23857637960358
"867",8.82971428571429,3182.32653061224,1.1844119105358
"868",9.38157142857143,3182.32653061224,1.1171073910618
"869",9.93342857142857,3182.32653061224,1.1171073910618
"870",10.4852857142857,3182.32653061224,1.13283485415917
