"","tmean_day","lake_perc_area","Predicted"
"526",11.1297142857143,2.48204081632653,1.16227345985321
"527",11.3501428571429,2.48204081632653,1.19049967898808
"528",11.5705714285714,2.48204081632653,1.19049967898808
"529",11.791,2.48204081632653,1.19049967898808
"530",12.0114285714286,2.48204081632653,1.19049967898808
"531",12.2318571428571,2.48204081632653,1.19049967898808
"532",12.4522857142857,2.48204081632653,1.19049967898808
"533",12.6727142857143,2.48204081632653,1.23274779038738
"534",12.8931428571429,2.48204081632653,1.23274779038738
"535",13.1135714285714,2.48204081632653,1.2219260820283
"536",13.334,2.48204081632653,1.12453202473946
"537",13.5544285714286,2.48204081632653,1.12453202473946
"538",13.7748571428571,2.48204081632653,1.12453202473946
"539",13.9952857142857,2.48204081632653,1.10039926342715
"540",14.2157142857143,2.48204081632653,1.10039926342715
"541",14.4361428571429,2.48204081632653,1.10039926342715
"542",14.6565714285714,2.48204081632653,1.10039926342715
"543",14.877,2.48204081632653,1.10039926342715
"544",15.0974285714286,2.48204081632653,1.10039926342715
"545",15.3178571428571,2.48204081632653,1.10039926342715
"546",15.5382857142857,2.48204081632653,1.10039926342715
"547",15.7587142857143,2.48204081632653,1.10039926342715
"548",15.9791428571429,2.48204081632653,1.10039926342715
"549",16.1995714285714,2.48204081632653,1.10039926342715
"550",16.42,2.48204081632653,1.10039926342715
"551",5.619,2.68224489795918,1.10677897730441
"552",5.83942857142857,2.68224489795918,1.10677897730441
"553",6.05985714285714,2.68224489795918,1.10677897730441
"554",6.28028571428571,2.68224489795918,1.10677897730441
"555",6.50071428571429,2.68224489795918,1.10677897730441
"556",6.72114285714286,2.68224489795918,1.10677897730441
"557",6.94157142857143,2.68224489795918,1.10677897730441
"558",7.162,2.68224489795918,1.10677897730441
"559",7.38242857142857,2.68224489795918,1.10677897730441
"560",7.60285714285714,2.68224489795918,1.10677897730441
"561",7.82328571428571,2.68224489795918,1.10677897730441
"562",8.04371428571429,2.68224489795918,1.10677897730441
"563",8.26414285714286,2.68224489795918,1.10677897730441
"564",8.48457142857143,2.68224489795918,1.10677897730441
"565",8.705,2.68224489795918,1.10677897730441
"566",8.92542857142857,2.68224489795918,1.10677897730441
"567",9.14585714285714,2.68224489795918,1.10677897730441
"568",9.36628571428571,2.68224489795918,1.10677897730441
"569",9.58671428571429,2.68224489795918,1.10677897730441
"570",9.80714285714286,2.68224489795918,1.13198927836772
"571",10.0275714285714,2.68224489795918,1.13198927836772
"572",10.248,2.68224489795918,1.13198927836772
"573",10.4684285714286,2.68224489795918,1.13198927836772
